Time (s),Pack Voltage (V),Cell 1 Voltage (V),Cell 2 Voltage (V),Cell 3 Voltage (V),Cell 4 Voltage (V),Tap 1S Cumulative Voltage (V),Tap 2S Cumulative Voltage (V),Tap 3S Cumulative Voltage (V),Tap 4S Cumulative Voltage (V),Current (A),Temperature (°C)
595.81,13.9794,3.4896,3.5140,3.4760,3.4997,3.4896,7.0037,10.4797,13.9794,4.0270,19.69
596.33,13.9794,3.4896,3.5057,3.4843,3.4997,3.4896,6.9953,10.4797,13.9794,4.0270,19.69
596.82,13.9794,3.4896,3.5057,3.4843,3.4997,3.4896,6.9953,10.4797,13.9794,4.0270,19.69
597.31,13.9794,3.4896,3.5140,3.4760,3.4997,3.4896,7.0037,10.4797,13.9794,3.9524,19.69
597.81,13.9794,3.4896,3.5057,3.4843,3.4997,3.4896,6.9953,10.4797,13.9794,3.9524,19.69
598.31,13.9794,3.4896,3.5140,3.4760,3.4997,3.4896,7.0037,10.4797,13.9794,4.0270,19.69
598.82,13.9794,3.4896,3.5140,3.4760,3.4997,3.4896,7.0037,10.4797,13.9794,3.9524,19.69
599.32,13.9794,3.4896,3.5140,3.4760,3.4997,3.4896,7.0037,10.4797,13.9794,4.0270,19.69
599.82,13.9794,3.4896,3.5140,3.4760,3.4997,3.4896,7.0037,10.4797,13.9794,4.0270,20.18
600.33,13.9794,3.4896,3.5140,3.4760,3.4997,3.4896,7.0037,10.4797,13.9794,3.9524,19.69
600.81,13.9794,3.4896,3.5140,3.4760,3.4997,3.4896,7.0037,10.4797,13.9794,3.9524,19.69
601.33,13.9794,3.4896,3.5140,3.4760,3.4997,3.4896,7.0037,10.4797,13.9794,4.0270,19.69
601.82,13.9794,3.4896,3.5057,3.4843,3.4997,3.4896,6.9953,10.4797,13.9794,4.0270,19.69
602.31,13.9794,3.4896,3.5140,3.4760,3.4997,3.4896,7.0037,10.4797,13.9794,4.0270,19.69
602.81,13.9794,3.4896,3.5057,3.4843,3.4997,3.4896,6.9953,10.4797,13.9794,3.9524,19.69
603.32,13.9794,3.4896,3.5057,3.4843,3.4997,3.4896,6.9953,10.4797,13.9794,3.9524,19.69
603.81,13.9794,3.4896,3.5140,3.4760,3.4997,3.4896,7.0037,10.4797,13.9794,3.9524,19.69
604.31,13.9794,3.4896,3.5140,3.4760,3.4997,3.4896,7.0037,10.4797,13.9794,4.0270,19.69
604.82,13.9794,3.4896,3.5140,3.4760,3.4997,3.4896,7.0037,10.4797,13.9794,4.0270,19.69
605.31,13.9794,3.4896,3.5140,3.4760,3.4997,3.4896,7.0037,10.4797,13.9794,4.0270,19.69
605.83,13.9794,3.4896,3.5140,3.4760,3.4997,3.4896,7.0037,10.4797,13.9794,4.0270,19.69
606.31,13.9794,3.4896,3.5140,3.4760,3.4997,3.4896,7.0037,10.4797,13.9794,4.0270,19.69
606.82,13.9794,3.4896,3.5140,3.4760,3.4997,3.4896,7.0037,10.4797,13.9794,4.0270,19.69
607.31,13.9794,3.4896,3.5140,3.4898,3.4859,3.4896,7.0037,10.4935,13.9794,4.0270,19.69
607.81,13.9794,3.4896,3.5140,3.4760,3.4997,3.4896,7.0037,10.4797,13.9794,3.9524,19.69
608.32,13.9794,3.4896,3.5140,3.4898,3.4859,3.4896,7.0037,10.4935,13.9794,4.0270,19.69
608.81,13.9794,3.4896,3.5140,3.4898,3.4859,3.4896,7.0037,10.4935,13.9794,3.9524,19.69
609.33,13.9794,3.4896,3.5140,3.4760,3.4997,3.4896,7.0037,10.4797,13.9794,3.9524,19.69
609.81,13.9794,3.4896,3.5140,3.4760,3.4997,3.4896,7.0037,10.4797,13.9794,4.0270,19.69
610.33,13.9794,3.4896,3.5140,3.4760,3.4997,3.4896,7.0037,10.4797,13.9794,4.0270,19.69
610.81,13.9794,3.4896,3.5140,3.4760,3.4997,3.4896,7.0037,10.4797,13.9794,4.0270,19.69
611.31,13.9794,3.4896,3.5140,3.4760,3.4997,3.4896,7.0037,10.4797,13.9794,4.0270,19.69
611.83,13.9794,3.4896,3.5140,3.4760,3.4997,3.4896,7.0037,10.4797,13.9794,4.0270,19.69
612.33,13.9794,3.4896,3.5057,3.4981,3.4859,3.4896,6.9953,10.4935,13.9794,4.0270,19.69
612.81,13.9794,3.4896,3.5140,3.4760,3.4997,3.4896,7.0037,10.4797,13.9794,4.0270,19.69
613.31,13.9794,3.4896,3.5140,3.4898,3.4859,3.4896,7.0037,10.4935,13.9794,4.0270,19.69
613.82,13.9794,3.4896,3.5140,3.4898,3.4859,3.4896,7.0037,10.4935,13.9794,4.0270,19.69
614.33,13.9794,3.4896,3.5140,3.4760,3.4997,3.4896,7.0037,10.4797,13.9794,4.0270,19.69
614.82,13.9794,3.4896,3.5140,3.4898,3.4859,3.4896,7.0037,10.4935,13.9794,3.9524,19.69
615.31,13.9794,3.4896,3.5140,3.4898,3.4859,3.4896,7.0037,10.4935,13.9794,3.9524,19.69
615.81,13.9794,3.4896,3.5140,3.4898,3.4859,3.4896,7.0037,10.4935,13.9794,3.9524,19.69
616.31,13.9794,3.4896,3.5140,3.4898,3.4859,3.4896,7.0037,10.4935,13.9794,4.0270,19.69
616.81,13.9794,3.4896,3.5140,3.4898,3.4859,3.4896,7.0037,10.4935,13.9794,4.0270,19.69
617.33,13.9794,3.4896,3.5140,3.4760,3.4997,3.4896,7.0037,10.4797,13.9794,4.0270,19.69
617.82,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,3.9524,19.69
618.33,13.9794,3.4896,3.5140,3.4898,3.4859,3.4896,7.0037,10.4935,13.9794,4.0270,19.69
618.81,13.9794,3.4896,3.5140,3.4898,3.4859,3.4896,7.0037,10.4935,13.9794,3.9524,19.69
619.31,13.9794,3.4896,3.5140,3.4898,3.4859,3.4896,7.0037,10.4935,13.9794,4.0270,19.69
619.82,13.9794,3.4896,3.5140,3.4898,3.4859,3.4896,7.0037,10.4935,13.9794,4.0270,19.69
620.33,13.9794,3.4896,3.5140,3.4760,3.4997,3.4896,7.0037,10.4797,13.9794,4.0270,19.69
620.83,13.9794,3.4896,3.5140,3.4898,3.4859,3.4896,7.0037,10.4935,13.9794,4.0270,19.69
621.33,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,4.0270,19.69
621.83,13.9794,3.4896,3.5140,3.4898,3.4859,3.4896,7.0037,10.4935,13.9794,3.9524,19.69
622.31,13.9794,3.4896,3.5140,3.4898,3.4859,3.4896,7.0037,10.4935,13.9794,4.0270,19.69
622.81,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,3.9524,19.69
623.33,13.9794,3.4896,3.5140,3.4898,3.4859,3.4896,7.0037,10.4935,13.9794,4.0270,19.69
623.81,13.9794,3.4896,3.5140,3.4898,3.4859,3.4896,7.0037,10.4935,13.9794,4.0270,19.69
624.33,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,4.0270,19.69
624.80,13.9794,3.4896,3.5140,3.4898,3.4859,3.4896,7.0037,10.4935,13.9794,3.9524,19.69
625.31,13.9794,3.4896,3.5140,3.4898,3.4859,3.4896,7.0037,10.4935,13.9794,4.0270,19.69
625.81,13.9794,3.4896,3.5140,3.4898,3.4859,3.4896,7.0037,10.4935,13.9794,4.0270,19.69
626.32,13.9794,3.4896,3.5140,3.4898,3.4859,3.4896,7.0037,10.4935,13.9794,3.9524,19.69
626.83,13.9794,3.4896,3.5140,3.4898,3.4859,3.4896,7.0037,10.4935,13.9794,3.9524,19.69
627.32,13.9794,3.4896,3.5140,3.4898,3.4859,3.4896,7.0037,10.4935,13.9794,3.9524,19.69
627.82,13.9794,3.4896,3.5140,3.4898,3.4859,3.4896,7.0037,10.4935,13.9794,3.9524,19.69
628.31,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,4.0270,19.69
628.82,13.9794,3.4896,3.5140,3.4898,3.4859,3.4896,7.0037,10.4935,13.9794,4.0270,19.69
629.31,13.9794,3.4896,3.5140,3.4898,3.4859,3.4896,7.0037,10.4935,13.9794,4.0270,19.69
629.81,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,4.0270,19.69
630.31,13.9794,3.4896,3.5140,3.4760,3.4997,3.4896,7.0037,10.4797,13.9794,3.9524,19.69
630.81,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,3.9524,19.69
631.33,13.9794,3.4896,3.5140,3.4898,3.4859,3.4896,7.0037,10.4935,13.9794,4.0270,19.69
631.81,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,3.9524,19.69
632.32,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,3.9524,19.69
632.81,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,4.0270,19.69
633.33,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,3.9524,19.69
633.83,13.9794,3.4896,3.5140,3.4898,3.4859,3.4896,7.0037,10.4935,13.9794,4.0270,19.69
634.33,13.9794,3.4896,3.5140,3.4898,3.4859,3.4896,7.0037,10.4935,13.9794,4.0270,19.69
634.81,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,4.0270,19.69
635.31,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,3.9524,19.69
635.82,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,4.0270,19.69
636.33,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,4.0270,19.69
636.83,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,3.9524,19.69
637.33,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,4.0270,19.69
637.81,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,4.0270,19.69
638.31,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,4.0270,19.69
638.82,13.9794,3.4896,3.5140,3.4898,3.4859,3.4896,7.0037,10.4935,13.9794,4.0270,19.69
639.32,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,4.0270,19.69
639.81,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,4.0270,19.69
640.31,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,4.0270,19.69
640.83,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,3.9524,19.69
641.33,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,3.9524,19.69
641.81,13.9978,3.4945,3.5091,3.4898,3.5043,3.4945,7.0037,10.4935,13.9978,3.9524,19.69
642.31,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,3.9524,19.69
642.81,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,4.0270,19.69
643.31,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,4.0270,19.69
643.81,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,4.0270,19.69
644.31,13.9978,3.4945,3.5091,3.4898,3.5043,3.4945,7.0037,10.4935,13.9978,3.9524,19.69
644.81,13.9978,3.4945,3.5091,3.4898,3.5043,3.4945,7.0037,10.4935,13.9978,4.0270,19.69
645.32,13.9978,3.4896,3.5140,3.4898,3.5043,3.4896,7.0037,10.4935,13.9978,4.0270,19.69
645.81,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,4.0270,19.20
646.31,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,3.9524,19.69
646.81,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,3.9524,19.69
647.31,13.9978,3.4945,3.5091,3.4898,3.5043,3.4945,7.0037,10.4935,13.9978,3.9524,19.69
647.81,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,4.0270,19.69
648.30,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,4.0270,19.69
648.82,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,3.9524,19.69
649.31,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,3.9524,19.69
649.85,13.9978,3.4945,3.5091,3.4898,3.5043,3.4945,7.0037,10.4935,13.9978,4.0270,19.69
650.31,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,4.0270,19.69
650.83,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,3.9524,19.69
651.31,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,4.0270,19.69
651.81,13.9978,3.4945,3.5091,3.4898,3.5043,3.4945,7.0037,10.4935,13.9978,4.0270,19.69
652.33,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,4.0270,19.69
652.83,13.9978,3.4945,3.5091,3.4898,3.5043,3.4945,7.0037,10.4935,13.9978,4.0270,19.69
653.33,13.9978,3.4945,3.5091,3.4898,3.5043,3.4945,7.0037,10.4935,13.9978,3.9524,19.69
653.83,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,3.9524,19.69
654.31,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,4.0270,19.69
654.81,13.9978,3.4945,3.5091,3.4898,3.5043,3.4945,7.0037,10.4935,13.9978,4.0270,19.69
655.30,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,4.0270,19.69
655.81,13.9978,3.4945,3.5091,3.4898,3.5043,3.4945,7.0037,10.4935,13.9978,4.0270,19.69
656.33,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,3.9524,19.69
656.82,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,3.9524,19.69
657.31,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,3.9524,19.69
657.81,13.9978,3.4945,3.5091,3.4898,3.5043,3.4945,7.0037,10.4935,13.9978,4.0270,19.69
658.31,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,3.9524,19.69
658.81,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,4.0270,19.20
659.31,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,4.0270,19.69
659.82,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,4.0270,19.69
660.31,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,4.0270,19.69
660.81,13.9978,3.4945,3.5091,3.4898,3.5043,3.4945,7.0037,10.4935,13.9978,3.9524,19.69
661.33,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,4.0270,19.69
661.81,13.9794,3.4945,3.5091,3.4898,3.4859,3.4945,7.0037,10.4935,13.9794,4.0270,19.69
662.31,13.9978,3.4945,3.5091,3.4898,3.5043,3.4945,7.0037,10.4935,13.9978,4.0270,19.69
662.81,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,4.0270,19.69
663.31,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,3.9524,19.20
663.81,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,3.9524,19.69
664.31,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,4.0270,19.69
664.81,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,4.0270,19.69
665.30,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,4.0270,19.20
665.80,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,4.0270,19.69
666.31,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,4.0270,19.69
666.81,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,4.0270,19.69
667.31,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,4.0270,19.69
667.81,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,3.9524,19.69
668.30,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,4.0270,19.69
668.81,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,4.0270,19.69
669.32,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,4.0270,19.69
669.83,13.9978,3.4945,3.5091,3.4898,3.5043,3.4945,7.0037,10.4935,13.9978,4.0270,19.69
670.33,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,4.0270,19.69
670.82,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,3.9524,19.69
671.31,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,3.9524,19.69
671.81,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,4.0270,19.69
672.31,13.9978,3.4945,3.5091,3.4898,3.5043,3.4945,7.0037,10.4935,13.9978,4.0270,19.69
672.83,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,3.9524,19.69
673.31,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,4.0270,19.69
673.81,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,3.9524,19.69
674.30,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,3.9524,19.69
674.81,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,4.0270,19.69
675.29,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,3.9524,19.69
675.80,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,4.0270,19.69
676.32,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,4.0270,19.69
676.81,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,3.9524,19.69
677.31,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,4.0270,19.69
677.83,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,4.0270,19.69
678.31,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,4.0270,19.69
678.80,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,3.9524,19.69
679.31,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,4.0270,19.69
679.81,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,4.0270,19.69
680.32,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,4.0270,19.69
680.79,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,4.0270,19.69
681.29,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,3.9524,19.69
681.83,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,3.9524,19.69
682.31,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,3.9524,19.20
682.81,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,4.0270,19.69
683.29,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,3.9524,19.69
683.81,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,4.0270,19.69
684.32,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,4.0270,19.69
684.82,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,4.0270,19.69
685.32,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,4.0270,19.69
685.83,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,3.9524,19.69
686.31,13.9978,3.4945,3.5175,3.4815,3.5043,3.4945,7.0120,10.4935,13.9978,4.0270,19.69
686.82,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,4.0270,19.69
687.31,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,4.0270,19.69
687.81,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,4.0270,19.69
688.31,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,4.0270,19.69
688.83,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,3.9524,19.69
689.29,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,4.0270,19.69
689.83,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,4.0270,19.69
690.29,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,4.0270,19.69
690.81,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,3.9524,19.69
691.29,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,4.0270,19.69
691.81,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,4.0270,19.69
692.32,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,4.0270,19.69
692.81,13.9978,3.4995,3.5125,3.4953,3.4905,3.4995,7.0120,10.5073,13.9978,4.0270,19.69
693.31,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,3.9524,19.69
693.83,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,4.0270,19.69
694.33,13.9978,3.4995,3.5125,3.4953,3.4905,3.4995,7.0120,10.5073,13.9978,4.0270,19.69
694.81,13.9978,3.4995,3.5125,3.4953,3.4905,3.4995,7.0120,10.5073,13.9978,4.0270,19.69
695.29,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,3.9524,19.69
695.79,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,3.9524,19.69
696.30,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,3.9524,19.69
696.81,13.9978,3.4995,3.5125,3.4953,3.4905,3.4995,7.0120,10.5073,13.9978,3.9524,19.69
697.29,13.9978,3.4995,3.5125,3.4953,3.4905,3.4995,7.0120,10.5073,13.9978,4.0270,19.69
697.80,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,4.0270,19.69
698.31,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,3.9524,19.69
698.81,13.9978,3.4995,3.5125,3.4953,3.4905,3.4995,7.0120,10.5073,13.9978,4.0270,19.69
699.29,13.9978,3.4995,3.5125,3.4815,3.5043,3.4995,7.0120,10.4935,13.9978,4.0270,19.69
699.81,13.9978,3.4995,3.5125,3.4953,3.4905,3.4995,7.0120,10.5073,13.9978,4.0270,19.69
700.30,13.9978,3.4995,3.5125,3.4953,3.4905,3.4995,7.0120,10.5073,13.9978,3.9524,19.69
700.80,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,3.9524,19.69
701.31,13.9978,3.4995,3.5125,3.4953,3.4905,3.4995,7.0120,10.5073,13.9978,3.9524,19.69
701.81,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,4.0270,19.69
702.29,13.9978,3.4995,3.5125,3.4953,3.4905,3.4995,7.0120,10.5073,13.9978,4.0270,19.69
702.81,13.9978,3.4945,3.5175,3.4953,3.4905,3.4945,7.0120,10.5073,13.9978,3.9524,19.69
703.31,13.9978,3.4995,3.5125,3.4953,3.4905,3.4995,7.0120,10.5073,13.9978,4.0270,19.69
703.80,13.9978,3.4995,3.5125,3.4953,3.4905,3.4995,7.0120,10.5073,13.9978,3.9524,19.69
704.29,13.9978,3.4995,3.5125,3.4953,3.4905,3.4995,7.0120,10.5073,13.9978,3.9524,19.69
704.79,14.0162,3.4995,3.5125,3.4953,3.5089,3.4995,7.0120,10.5073,14.0162,4.0270,19.69
705.31,13.9978,3.4995,3.5125,3.4953,3.4905,3.4995,7.0120,10.5073,13.9978,3.9524,19.69
705.81,13.9978,3.4995,3.5125,3.4953,3.4905,3.4995,7.0120,10.5073,13.9978,4.0270,19.69
706.31,13.9978,3.4995,3.5125,3.4953,3.4905,3.4995,7.0120,10.5073,13.9978,4.0270,19.69
706.82,13.9978,3.4995,3.5125,3.4953,3.4905,3.4995,7.0120,10.5073,13.9978,4.0270,19.69
707.31,13.9978,3.4995,3.5125,3.4953,3.4905,3.4995,7.0120,10.5073,13.9978,3.9524,19.69
707.80,13.9978,3.4995,3.5125,3.4953,3.4905,3.4995,7.0120,10.5073,13.9978,3.9524,19.69
708.29,13.9978,3.4995,3.5125,3.4953,3.4905,3.4995,7.0120,10.5073,13.9978,4.0270,19.69
708.79,13.9978,3.4995,3.5125,3.4953,3.4905,3.4995,7.0120,10.5073,13.9978,3.9524,19.69
709.31,13.9978,3.4995,3.5125,3.4953,3.4905,3.4995,7.0120,10.5073,13.9978,4.0270,19.69
709.81,13.9978,3.4995,3.5209,3.4870,3.4905,3.4995,7.0203,10.5073,13.9978,4.0270,19.69
710.30,13.9978,3.4995,3.5125,3.4953,3.4905,3.4995,7.0120,10.5073,13.9978,4.0270,19.69
710.80,13.9978,3.4995,3.5125,3.4953,3.4905,3.4995,7.0120,10.5073,13.9978,4.0270,19.20
711.30,13.9978,3.4995,3.5125,3.4953,3.4905,3.4995,7.0120,10.5073,13.9978,4.0270,19.69
711.81,13.9978,3.4995,3.5125,3.4953,3.4905,3.4995,7.0120,10.5073,13.9978,3.9524,19.69
712.31,13.9978,3.4995,3.5125,3.4953,3.4905,3.4995,7.0120,10.5073,13.9978,3.9524,19.69
712.80,13.9978,3.4995,3.5125,3.4953,3.4905,3.4995,7.0120,10.5073,13.9978,3.9524,19.69
713.30,14.0162,3.4995,3.5125,3.4953,3.5089,3.4995,7.0120,10.5073,14.0162,3.9524,19.69
713.80,13.9978,3.4995,3.5209,3.4870,3.4905,3.4995,7.0203,10.5073,13.9978,3.9524,19.69
714.31,14.0162,3.4995,3.5125,3.4953,3.5089,3.4995,7.0120,10.5073,14.0162,3.9524,19.69
