Time (s),Pack Voltage (V),Cell 1 Voltage (V),Cell 2 Voltage (V),Cell 3 Voltage (V),Cell 4 Voltage (V),Tap 1S Cumulative Voltage (V),Tap 2S Cumulative Voltage (V),Tap 3S Cumulative Voltage (V),Tap 4S Cumulative Voltage (V),Current (A),Temperature (°C)
233.51,12.4322,3.0811,3.1481,3.1321,3.0710,3.0811,6.2292,9.3613,12.4691,0.1119,20.67
234.01,12.4691,3.0762,3.1530,3.1321,3.1078,3.0762,6.2292,9.3613,12.4322,0.1119,18.21
234.52,12.4507,3.1057,3.1235,3.1321,3.0894,3.1057,6.2292,9.3613,12.4691,0.0373,20.18
235.02,12.4507,3.0663,3.1628,3.1321,3.0894,3.0663,6.2292,9.3613,12.4507,0.0373,18.21
235.52,12.4507,3.0909,3.1382,3.1321,3.0894,3.0909,6.2292,9.3613,12.4507,0.0373,19.20
236.02,12.4322,3.1106,3.1185,3.1321,3.0710,3.1106,6.2292,9.3613,12.4507,0.0373,18.21
236.51,12.4691,3.1008,3.1201,3.1542,3.0940,3.1008,6.2208,9.3751,12.4322,0.0373,18.70
237.01,12.4507,3.0860,3.1432,3.1321,3.0894,3.0860,6.2292,9.3613,12.4691,0.0373,18.70
237.52,12.4322,3.1254,3.1121,3.1376,3.0572,3.1254,6.2375,9.3751,12.4507,0.0373,18.70
238.02,12.4507,3.0811,3.1564,3.1238,3.0894,3.0811,6.2375,9.3613,12.4322,0.0373,16.73
238.52,12.4507,3.0959,3.1416,3.1238,3.0894,3.0959,6.2375,9.3613,12.4507,0.1119,17.72
239.02,12.4507,3.0713,3.1496,3.1542,3.0756,3.0713,6.2208,9.3751,12.4507,0.0373,18.21
239.51,12.4507,3.1155,3.1136,3.1459,3.0756,3.1155,6.2292,9.3751,12.4507,0.1119,14.77
240.01,12.4507,3.0565,3.1727,3.1321,3.0894,3.0565,6.2292,9.3613,12.4507,0.0373,22.64
240.52,12.4507,3.1008,3.1201,3.1404,3.0894,3.1008,6.2208,9.3613,12.4507,0.0373,14.77
241.02,12.4507,3.0959,3.1416,3.1376,3.0756,3.0959,6.2375,9.3751,12.4507,0.1864,17.72
241.52,12.4322,3.0762,3.1613,3.1376,3.0572,3.0762,6.2375,9.3751,12.4507,0.0373,13.29
242.02,12.4507,3.0959,3.1500,3.1155,3.0894,3.0959,6.2458,9.3613,12.4322,0.0373,16.24
242.52,12.4507,3.0959,3.1333,3.1321,3.0894,3.0959,6.2292,9.3613,12.4507,0.0373,20.67
243.02,12.4507,3.0959,3.1416,3.1376,3.0756,3.0959,6.2375,9.3751,12.4507,0.1119,21.16
243.52,12.4507,3.0909,3.1299,3.1542,3.0756,3.0909,6.2208,9.3751,12.4507,0.0373,20.18
244.04,12.4322,3.0959,3.1333,3.1459,3.0572,3.0959,6.2292,9.3751,12.4507,0.1119,21.16
244.54,12.4691,3.0959,3.1416,3.1376,3.0940,3.0959,6.2375,9.3751,12.4322,0.0373,15.26
245.04,12.4507,3.0959,3.1416,3.1376,3.0756,3.0959,6.2375,9.3751,12.4691,0.0373,19.69
245.53,12.4507,3.0909,3.1466,3.1238,3.0894,3.0909,6.2375,9.3613,12.4507,0.0373,18.21
246.06,12.4507,3.0959,3.1250,3.1542,3.0756,3.0959,6.2208,9.3751,12.4507,0.1119,18.70
246.53,12.4507,3.0959,3.1416,3.1376,3.0756,3.0959,6.2375,9.3751,12.4507,0.0373,21.16
247.03,12.4507,3.0959,3.1333,3.1459,3.0756,3.0959,6.2292,9.3751,12.4507,0.0373,17.72
247.53,12.4507,3.0959,3.1250,3.1404,3.0894,3.0959,6.2208,9.3613,12.4507,0.0373,13.78
248.01,12.4507,3.0959,3.1250,3.1819,3.0480,3.0959,6.2208,9.4027,12.4507,0.0373,19.69
248.51,12.4691,3.0959,3.1333,3.1735,3.0664,3.0959,6.2292,9.4027,12.4507,0.1119,19.69
249.02,12.4507,3.0959,3.1416,3.1100,3.1032,3.0959,6.2375,9.3475,12.4691,0.1119,19.20
249.53,12.4507,3.0959,3.1333,3.1459,3.0756,3.0959,6.2292,9.3751,12.4507,0.0373,17.72
250.03,12.4507,3.0959,3.1333,3.1321,3.0894,3.0959,6.2292,9.3613,12.4507,0.1119,19.69
250.52,12.4507,3.0959,3.1416,3.1238,3.0894,3.0959,6.2375,9.3613,12.4507,0.0373,18.21
251.02,12.4507,3.0959,3.1333,3.1321,3.0894,3.0959,6.2292,9.3613,12.4507,0.0373,18.21
251.52,12.4507,3.0959,3.1333,3.1459,3.0756,3.0959,6.2292,9.3751,12.4507,0.0373,17.23
252.02,12.4507,3.0959,3.1333,3.1459,3.0756,3.0959,6.2292,9.3751,12.4507,0.0373,16.24
252.53,12.4507,3.0959,3.1500,3.1155,3.0894,3.0959,6.2458,9.3613,12.4507,0.0373,16.24
253.01,12.4322,3.0860,3.1432,3.1597,3.0433,3.0860,6.2292,9.3889,12.4507,0.0373,20.67
253.51,12.4507,3.0811,3.1564,3.1100,3.1032,3.0811,6.2375,9.3475,12.4322,0.0373,20.18
254.04,12.4322,3.0909,3.1382,3.1459,3.0572,3.0909,6.2292,9.3751,12.4507,0.0373,21.16
254.54,12.4691,3.0663,3.1628,3.1321,3.1078,3.0663,6.2292,9.3613,12.4322,0.0373,17.72
255.03,12.4507,3.1057,3.1318,3.1238,3.0894,3.1057,6.2375,9.3613,12.4691,0.0373,15.75
255.53,12.4691,3.1008,3.1284,3.1597,3.0802,3.1008,6.2292,9.3889,12.4507,0.0373,20.18
256.03,12.4507,3.1008,3.1367,3.1238,3.0894,3.1008,6.2375,9.3613,12.4691,0.0373,21.66
256.52,12.4322,3.0811,3.1481,3.1321,3.0710,3.0811,6.2292,9.3613,12.4507,0.0373,20.67
257.02,12.4507,3.0811,3.1398,3.1404,3.0894,3.0811,6.2208,9.3613,12.4322,0.0373,16.73
257.52,12.4507,3.0762,3.1530,3.1321,3.0894,3.0762,6.2292,9.3613,12.4507,0.1119,18.21
258.02,12.4507,3.1057,3.1485,3.1071,3.0894,3.1057,6.2542,9.3613,12.4507,0.0373,13.29
258.52,12.4507,3.1057,3.1318,3.1376,3.0756,3.1057,6.2375,9.3751,12.4507,0.0373,20.18
259.02,12.4507,3.0860,3.1348,3.1542,3.0756,3.0860,6.2208,9.3751,12.4507,0.1119,22.15
259.52,12.4691,3.0860,3.1432,3.1321,3.1078,3.0860,6.2292,9.3613,12.4507,0.0373,23.13
260.02,12.4691,3.0959,3.1333,3.1321,3.1078,3.0959,6.2292,9.3613,12.4691,0.0373,15.75
260.52,12.4507,3.0811,3.1564,3.1376,3.0756,3.0811,6.2375,9.3751,12.4691,0.0373,19.20
261.02,12.4507,3.0909,3.1299,3.1542,3.0756,3.0909,6.2208,9.3751,12.4507,0.1119,17.72
261.52,12.4507,3.1106,3.1185,3.1183,3.1032,3.1106,6.2292,9.3475,12.4507,0.0373,20.18
262.02,12.4507,3.0909,3.1382,3.1459,3.0756,3.0909,6.2292,9.3751,12.4507,0.0373,21.16
262.52,12.4691,3.0762,3.1530,3.1183,3.1216,3.0762,6.2292,9.3475,12.4507,0.0373,16.24
263.02,12.4507,3.0762,3.1530,3.1183,3.1032,3.0762,6.2292,9.3475,12.4691,0.0373,19.69
263.52,12.4691,3.0909,3.1466,3.1514,3.0802,3.0909,6.2375,9.3889,12.4507,0.0373,14.77
264.02,12.4507,3.0909,3.1466,3.1376,3.0756,3.0909,6.2375,9.3751,12.4691,0.0373,17.23
264.51,12.4507,3.0860,3.1598,3.1017,3.1032,3.0860,6.2458,9.3475,12.4507,0.0373,17.23
265.02,12.4507,3.1057,3.1235,3.1459,3.0756,3.1057,6.2292,9.3751,12.4507,0.0373,20.18
265.51,12.4507,3.0860,3.1432,3.1459,3.0756,3.0860,6.2292,9.3751,12.4507,0.0373,20.18
266.01,12.4507,3.1057,3.1235,3.1183,3.1032,3.1057,6.2292,9.3475,12.4507,0.0373,20.18
266.51,12.4507,3.1106,3.1352,3.1155,3.0894,3.1106,6.2458,9.3613,12.4507,0.0373,21.66
267.01,12.4322,3.1106,3.1269,3.1238,3.0710,3.1106,6.2375,9.3613,12.4507,0.0373,20.18
267.54,12.4507,3.0860,3.1515,3.1100,3.1032,3.0860,6.2375,9.3475,12.4322,0.0373,16.24
268.04,12.4507,3.1106,3.1352,3.1155,3.0894,3.1106,6.2458,9.3613,12.4507,0.0373,19.69
268.54,12.4507,3.0811,3.1564,3.1238,3.0894,3.0811,6.2375,9.3613,12.4507,0.0373,20.67
269.04,12.4507,3.1254,3.1121,3.1238,3.0894,3.1254,6.2375,9.3613,12.4507,0.0373,16.24
269.51,12.4507,3.1106,3.1269,3.1238,3.0894,3.1106,6.2375,9.3613,12.4507,0.1864,14.77
270.03,12.4507,3.0811,3.1564,3.1238,3.0894,3.0811,6.2375,9.3613,12.4507,0.0373,20.67
270.52,12.4507,3.0762,3.1613,3.1376,3.0756,3.0762,6.2375,9.3751,12.4507,0.1119,17.72
271.02,12.4507,3.1254,3.1121,3.1238,3.0894,3.1254,6.2375,9.3613,12.4507,0.0373,16.73
271.51,12.4507,3.1106,3.1185,3.1459,3.0756,3.1106,6.2292,9.3751,12.4507,0.0373,14.27
272.01,12.4507,3.0811,3.1481,3.1459,3.0756,3.0811,6.2292,9.3751,12.4507,0.0373,20.18
272.55,12.4507,3.0909,3.1382,3.1459,3.0756,3.0909,6.2292,9.3751,12.4507,0.0373,16.73
273.02,12.4507,3.1205,3.1170,3.1238,3.0894,3.1205,6.2375,9.3613,12.4507,0.0373,17.72
273.52,12.4507,3.0811,3.1398,3.1404,3.0894,3.0811,6.2208,9.3613,12.4507,0.0373,15.26
274.03,12.4507,3.0811,3.1481,3.1459,3.0756,3.0811,6.2292,9.3751,12.4507,0.0373,22.64
274.52,12.4507,3.1106,3.1185,3.1321,3.0894,3.1106,6.2292,9.3613,12.4507,0.0373,17.72
275.02,12.4507,3.0909,3.1382,3.1459,3.0756,3.0909,6.2292,9.3751,12.4507,0.0373,21.66
275.52,12.4507,3.0959,3.1333,3.1321,3.0894,3.0959,6.2292,9.3613,12.4507,0.0373,17.23
276.02,12.4507,3.0860,3.1432,3.1459,3.0756,3.0860,6.2292,9.3751,12.4507,0.0373,14.77
276.52,12.4691,3.1106,3.1269,3.1238,3.1078,3.1106,6.2375,9.3613,12.4507,0.0373,17.23
277.02,12.4507,3.1008,3.1284,3.1321,3.0894,3.1008,6.2292,9.3613,12.4691,0.0373,19.20
277.52,12.4507,3.0713,3.1579,3.1459,3.0756,3.0713,6.2292,9.3751,12.4507,0.0373,15.75
278.02,12.4507,3.1303,3.1072,3.1238,3.0894,3.1303,6.2375,9.3613,12.4507,0.0373,22.64
278.52,12.4507,3.0909,3.1382,3.1321,3.0894,3.0909,6.2292,9.3613,12.4507,0.0373,14.77
279.02,12.4322,3.0959,3.1333,3.1321,3.0710,3.0959,6.2292,9.3613,12.4507,0.0373,16.73
279.53,12.4507,3.1057,3.1318,3.1238,3.0894,3.1057,6.2375,9.3613,12.4322,0.0373,18.21
280.03,12.4507,3.0909,3.1299,3.1819,3.0480,3.0909,6.2208,9.4027,12.4507,0.0373,20.18
280.53,12.4507,3.1106,3.1269,3.1376,3.0756,3.1106,6.2375,9.3751,12.4507,0.0373,21.66
281.03,12.4507,3.0762,3.1613,3.1376,3.0756,3.0762,6.2375,9.3751,12.4507,0.0373,15.75
281.51,12.4507,3.0959,3.1333,3.1597,3.0618,3.0959,6.2292,9.3889,12.4507,0.0373,20.18
282.01,12.4507,3.0811,3.1398,3.1542,3.0756,3.0811,6.2208,9.3751,12.4507,0.0373,20.67
282.54,12.4507,3.0959,3.1333,3.1459,3.0756,3.0959,6.2292,9.3751,12.4507,0.0373,20.67
283.01,12.4507,3.0811,3.1564,3.1376,3.0756,3.0811,6.2375,9.3751,12.4507,0.0373,18.21
283.51,12.4507,3.1106,3.1435,3.1071,3.0894,3.1106,6.2542,9.3613,12.4507,0.0373,18.21
284.01,12.4507,3.0959,3.1333,3.1597,3.0618,3.0959,6.2292,9.3889,12.4507,0.0373,20.18
284.51,12.4507,3.0959,3.1416,3.1100,3.1032,3.0959,6.2375,9.3475,12.4507,0.0373,18.21
285.01,12.4507,3.0713,3.1579,3.1459,3.0756,3.0713,6.2292,9.3751,12.4507,0.0373,18.70
285.51,12.4507,3.0909,3.1382,3.1321,3.0894,3.0909,6.2292,9.3613,12.4507,0.0373,17.72
286.01,12.4507,3.0959,3.1416,3.1238,3.0894,3.0959,6.2375,9.3613,12.4507,0.0373,13.78
286.51,12.4507,3.0909,3.1466,3.1376,3.0756,3.0909,6.2375,9.3751,12.4507,0.0373,16.73
287.08,12.4507,3.1205,3.1170,3.1376,3.0756,3.1205,6.2375,9.3751,12.4507,0.0373,16.73
287.52,12.4507,3.0909,3.1466,3.1376,3.0756,3.0909,6.2375,9.3751,12.4507,0.0373,14.27
288.02,12.4507,3.0959,3.1333,3.1321,3.0894,3.0959,6.2292,9.3613,12.4507,0.0373,16.73
288.52,12.4507,3.0959,3.1500,3.1155,3.0894,3.0959,6.2458,9.3613,12.4507,0.0373,16.73
289.02,12.4507,3.0959,3.1333,3.1459,3.0756,3.0959,6.2292,9.3751,12.4507,0.0373,19.69
289.52,12.4322,3.1008,3.1450,3.1155,3.0710,3.1008,6.2458,9.3613,12.4507,0.0373,17.23
290.02,12.4507,3.0959,3.1416,3.1238,3.0894,3.0959,6.2375,9.3613,12.4322,0.1119,18.70
290.53,12.4507,3.0959,3.1416,3.1238,3.0894,3.0959,6.2375,9.3613,12.4507,0.0373,15.26
291.02,12.4691,3.0959,3.1416,3.1376,3.0940,3.0959,6.2375,9.3751,12.4507,0.1119,20.18
291.53,12.4507,3.0959,3.1500,3.1155,3.0894,3.0959,6.2458,9.3613,12.4691,0.0373,18.21
292.03,12.4507,3.0959,3.1250,3.1542,3.0756,3.0959,6.2208,9.3751,12.4507,0.0373,16.73
292.53,12.4507,3.0909,3.1549,3.1155,3.0894,3.0909,6.2458,9.3613,12.4507,0.0373,20.18
293.01,12.4507,3.0959,3.1500,3.1155,3.0894,3.0959,6.2458,9.3613,12.4507,0.0373,18.70
293.51,12.4507,3.0959,3.1500,3.1155,3.0894,3.0959,6.2458,9.3613,12.4507,0.0373,19.69
294.01,12.4507,3.0959,3.1333,3.1459,3.0756,3.0959,6.2292,9.3751,12.4507,0.0373,16.73
294.51,12.4322,3.0959,3.1500,3.1155,3.0710,3.0959,6.2458,9.3613,12.4507,0.0373,17.72
295.00,12.4507,3.0959,3.1416,3.1376,3.0756,3.0959,6.2375,9.3751,12.4322,0.1119,16.24
295.50,12.4507,3.0959,3.1416,3.1238,3.0894,3.0959,6.2375,9.3613,12.4507,0.1119,20.18
296.03,12.4507,3.0959,3.1416,3.1238,3.0894,3.0959,6.2375,9.3613,12.4507,0.1119,17.72
296.50,12.4507,3.0959,3.1333,3.1597,3.0618,3.0959,6.2292,9.3889,12.4507,0.1119,19.69
297.03,12.4322,3.0959,3.1333,3.1321,3.0710,3.0959,6.2292,9.3613,12.4507,0.0373,20.18
297.53,12.4507,3.0959,3.1250,3.1681,3.0618,3.0959,6.2208,9.3889,12.4322,0.0373,17.72
298.03,12.4507,3.0959,3.1250,3.1542,3.0756,3.0959,6.2208,9.3751,12.4507,0.0373,20.67
298.53,12.4507,3.0959,3.1333,3.1321,3.0894,3.0959,6.2292,9.3613,12.4507,0.0373,18.21
299.03,12.4691,3.1008,3.1367,3.1238,3.1078,3.1008,6.2375,9.3613,12.4507,0.0373,17.72
299.53,12.4691,3.0959,3.1333,3.1459,3.0940,3.0959,6.2292,9.3751,12.4691,0.0373,17.72
300.02,12.4691,3.1008,3.1367,3.1376,3.0940,3.1008,6.2375,9.3751,12.4691,0.0373,22.64
300.52,12.4691,3.0959,3.1416,3.1376,3.0940,3.0959,6.2375,9.3751,12.4691,0.0373,19.20
301.02,12.4507,3.0959,3.1333,3.1459,3.0756,3.0959,6.2292,9.3751,12.4691,0.0373,17.23
301.51,12.4507,3.0909,3.1299,3.1681,3.0618,3.0909,6.2208,9.3889,12.4507,0.0373,18.70
302.00,12.4507,3.1008,3.1284,3.1321,3.0894,3.1008,6.2292,9.3613,12.4507,0.0373,20.67
302.50,12.4507,3.0959,3.1416,3.1376,3.0756,3.0959,6.2375,9.3751,12.4507,0.1119,17.23
303.03,12.4691,3.0909,3.1382,3.1459,3.0940,3.0909,6.2292,9.3751,12.4507,0.0373,18.70
303.53,12.4691,3.0959,3.1416,3.1238,3.1078,3.0959,6.2375,9.3613,12.4691,0.0373,17.72
304.03,12.4691,3.1008,3.1284,3.1321,3.1078,3.1008,6.2292,9.3613,12.4691,0.0373,14.77
304.53,12.4507,3.0959,3.1500,3.1155,3.0894,3.0959,6.2458,9.3613,12.4691,0.0373,24.12
305.00,12.4507,3.0909,3.1466,3.1238,3.0894,3.0909,6.2375,9.3613,12.4507,0.0373,16.24
305.53,12.4507,3.0959,3.1333,3.1459,3.0756,3.0959,6.2292,9.3751,12.4507,0.0373,15.26
306.03,12.4507,3.1008,3.1201,3.1542,3.0756,3.1008,6.2208,9.3751,12.4507,0.0373,22.15
306.52,12.4507,3.0959,3.1333,3.1459,3.0756,3.0959,6.2292,9.3751,12.4507,0.0373,23.13
307.03,12.4691,3.0959,3.1333,3.1321,3.1078,3.0959,6.2292,9.3613,12.4507,0.0373,17.72
307.52,12.4322,3.0959,3.1416,3.1238,3.0710,3.0959,6.2375,9.3613,12.4691,0.0373,20.18
308.02,12.4691,3.0959,3.1416,3.1376,3.0940,3.0959,6.2375,9.3751,12.4322,0.0373,18.21
308.52,12.4507,3.0959,3.1333,3.1459,3.0756,3.0959,6.2292,9.3751,12.4691,0.0373,17.23
309.02,12.4691,3.0959,3.1416,3.1238,3.1078,3.0959,6.2375,9.3613,12.4507,0.0373,21.66
309.52,12.4507,3.0959,3.1416,3.1376,3.0756,3.0959,6.2375,9.3751,12.4691,0.0373,20.18
310.02,12.4507,3.0959,3.1416,3.1238,3.0894,3.0959,6.2375,9.3613,12.4507,0.0373,16.24
310.52,12.4507,3.0959,3.1333,3.1321,3.0894,3.0959,6.2292,9.3613,12.4507,0.1119,17.23
311.02,12.4507,3.0959,3.1333,3.1459,3.0756,3.0959,6.2292,9.3751,12.4507,0.1119,20.67
311.52,12.4691,3.0959,3.1333,3.1321,3.1078,3.0959,6.2292,9.3613,12.4507,0.0373,15.26
312.02,12.4507,3.0959,3.1333,3.1735,3.0480,3.0959,6.2292,9.4027,12.4691,0.1119,17.23
312.51,12.4507,3.0959,3.1250,3.1542,3.0756,3.0959,6.2208,9.3751,12.4507,0.0373,21.66
313.01,12.4691,3.0959,3.1333,3.1321,3.1078,3.0959,6.2292,9.3613,12.4507,0.0373,22.15
313.51,12.4322,3.1008,3.1367,3.1238,3.0710,3.1008,6.2375,9.3613,12.4691,0.0373,16.24
314.02,12.4507,3.0909,3.1466,3.1376,3.0756,3.0909,6.2375,9.3751,12.4322,0.1119,18.21
314.52,12.4507,3.1008,3.1367,3.1238,3.0894,3.1008,6.2375,9.3613,12.4507,0.0373,18.70
315.01,12.4507,3.0959,3.1333,3.1459,3.0756,3.0959,6.2292,9.3751,12.4507,0.0373,20.67
315.52,12.4507,3.1008,3.1284,3.1321,3.0894,3.1008,6.2292,9.3613,12.4507,0.0373,18.70
316.01,12.4507,3.0959,3.1416,3.1238,3.0894,3.0959,6.2375,9.3613,12.4507,0.0373,19.69
316.52,12.4691,3.0959,3.1333,3.1321,3.1078,3.0959,6.2292,9.3613,12.4507,0.0373,15.26
317.01,12.4507,3.0959,3.1333,3.1459,3.0756,3.0959,6.2292,9.3751,12.4691,0.0373,18.21
317.51,12.4507,3.0959,3.1416,3.1238,3.0894,3.0959,6.2375,9.3613,12.4507,0.0373,15.75
318.01,12.4691,3.0860,3.1432,3.1459,3.0940,3.0860,6.2292,9.3751,12.4507,0.0373,18.70
318.51,12.4507,3.0959,3.1416,3.1376,3.0756,3.0959,6.2375,9.3751,12.4691,0.0373,17.72
319.01,12.4691,3.1155,3.1136,3.1459,3.0940,3.1155,6.2292,9.3751,12.4507,0.1119,18.70
319.50,12.4507,3.1106,3.1352,3.1155,3.0894,3.1106,6.2458,9.3613,12.4691,0.1119,16.73
320.01,12.4507,3.1303,3.1072,3.1376,3.0756,3.1303,6.2375,9.3751,12.4507,0.0373,16.24
320.51,12.4691,3.0860,3.1432,3.1459,3.0940,3.0860,6.2292,9.3751,12.4507,0.0373,16.24
321.00,12.4507,3.0713,3.1579,3.1459,3.0756,3.0713,6.2292,9.3751,12.4691,0.0373,16.73
321.50,12.4507,3.1303,3.0989,3.1459,3.0756,3.1303,6.2292,9.3751,12.4507,0.1119,23.62
322.00,12.4507,3.0959,3.1500,3.1155,3.0894,3.0959,6.2458,9.3613,12.4507,0.1119,18.70
322.53,12.4507,3.0762,3.1613,3.1376,3.0756,3.0762,6.2375,9.3751,12.4507,0.0373,19.69
323.03,12.4507,3.0959,3.1416,3.1238,3.0894,3.0959,6.2375,9.3613,12.4507,0.1119,19.69
323.50,12.4507,3.1008,3.1450,3.1155,3.0894,3.1008,6.2458,9.3613,12.4507,0.0373,21.16
324.03,12.4507,3.0811,3.1481,3.1459,3.0756,3.0811,6.2292,9.3751,12.4507,0.0373,18.21
324.53,12.4507,3.1352,3.1023,3.1238,3.0894,3.1352,6.2375,9.3613,12.4507,0.1119,17.72
325.03,12.4507,3.0860,3.1432,3.1597,3.0618,3.0860,6.2292,9.3889,12.4507,0.0373,18.70
325.53,12.4507,3.0860,3.1432,3.1597,3.0618,3.0860,6.2292,9.3889,12.4507,0.1119,18.21
326.03,12.4507,3.1057,3.1235,3.1459,3.0756,3.1057,6.2292,9.3751,12.4507,0.1119,18.21
326.52,12.4507,3.1155,3.1136,3.1459,3.0756,3.1155,6.2292,9.3751,12.4507,0.0373,17.72
327.02,12.4875,3.1205,3.1170,3.1238,3.1262,3.1205,6.2375,9.3613,12.4507,0.0373,18.70
327.52,12.4507,3.1057,3.1235,3.1459,3.0756,3.1057,6.2292,9.3751,12.4875,0.1119,18.70
328.02,12.4507,3.1106,3.1185,3.1321,3.0894,3.1106,6.2292,9.3613,12.4507,0.1119,18.70
328.52,12.4691,3.0713,3.1579,3.1321,3.1078,3.0713,6.2292,9.3613,12.4507,0.1119,18.21
329.02,12.4691,3.1155,3.1136,3.1321,3.1078,3.1155,6.2292,9.3613,12.4691,0.0373,19.20
329.52,12.4507,3.0713,3.1663,3.1238,3.0894,3.0713,6.2375,9.3613,12.4691,0.0373,18.70
330.01,12.4507,3.0811,3.1481,3.1459,3.0756,3.0811,6.2292,9.3751,12.4507,0.1119,19.20
330.51,12.4507,3.0959,3.1416,3.1238,3.0894,3.0959,6.2375,9.3613,12.4507,0.0373,18.21
331.01,12.4691,3.0959,3.1333,3.1321,3.1078,3.0959,6.2292,9.3613,12.4507,0.0373,17.72
331.51,12.4322,3.1057,3.1318,3.1238,3.0710,3.1057,6.2375,9.3613,12.4691,0.1119,17.72
332.01,12.4322,3.1057,3.1318,3.1376,3.0572,3.1057,6.2375,9.3751,12.4322,0.1119,17.72
332.51,12.4691,3.0713,3.1663,3.1238,3.1078,3.0713,6.2375,9.3613,12.4322,0.1119,17.23
333.01,12.4507,3.1057,3.1318,3.1376,3.0756,3.1057,6.2375,9.3751,12.4691,0.1119,22.64
333.51,12.4691,3.1106,3.1269,3.1238,3.1078,3.1106,6.2375,9.3613,12.4507,0.0373,17.72
334.01,12.4507,3.0811,3.1481,3.1459,3.0756,3.0811,6.2292,9.3751,12.4691,0.0373,16.24
334.51,12.4322,3.1106,3.1269,3.1376,3.0572,3.1106,6.2375,9.3751,12.4507,0.1119,18.21
335.01,12.4507,3.0713,3.1579,3.1459,3.0756,3.0713,6.2292,9.3751,12.4322,0.0373,18.70
335.51,12.4322,3.1057,3.1318,3.1376,3.0572,3.1057,6.2375,9.3751,12.4507,0.0373,17.72
336.01,12.4507,3.1402,3.0973,3.1376,3.0756,3.1402,6.2375,9.3751,12.4322,0.0373,17.23
336.51,12.4691,3.0860,3.1515,3.1238,3.1078,3.0860,6.2375,9.3613,12.4507,0.0373,14.77
337.00,12.4691,3.1254,3.1121,3.1238,3.1078,3.1254,6.2375,9.3613,12.4691,0.0373,17.72
337.50,12.4507,3.1008,3.1367,3.1238,3.0894,3.1008,6.2375,9.3613,12.4691,0.0373,15.75
338.00,12.4691,3.0762,3.1530,3.1321,3.1078,3.0762,6.2292,9.3613,12.4507,0.1119,18.21
338.51,12.4507,3.0811,3.1481,3.1321,3.0894,3.0811,6.2292,9.3613,12.4691,0.1119,18.21
339.01,12.4507,3.0959,3.1416,3.1238,3.0894,3.0959,6.2375,9.3613,12.4507,0.0373,19.20
339.51,12.4507,3.0762,3.1613,3.1514,3.0618,3.0762,6.2375,9.3889,12.4507,0.0373,17.72
340.00,12.4507,3.1155,3.1220,3.1376,3.0756,3.1155,6.2375,9.3751,12.4507,0.0373,18.21
340.50,12.4507,3.1155,3.1220,3.1376,3.0756,3.1155,6.2375,9.3751,12.4507,0.0373,18.70
341.02,12.4507,3.1008,3.1284,3.1459,3.0756,3.1008,6.2292,9.3751,12.4507,0.0373,18.70
341.52,12.4507,3.0959,3.1416,3.1238,3.0894,3.0959,6.2375,9.3613,12.4507,0.0373,18.70
342.03,12.4507,3.0959,3.1416,3.1238,3.0894,3.0959,6.2375,9.3613,12.4507,0.0373,18.70
342.53,12.4322,3.0959,3.1333,3.1321,3.0710,3.0959,6.2292,9.3613,12.4507,0.1119,18.21
343.00,12.4507,3.1008,3.1284,3.1597,3.0618,3.1008,6.2292,9.3889,12.4322,0.0373,18.21
343.50,12.4507,3.1008,3.1367,3.1376,3.0756,3.1008,6.2375,9.3751,12.4507,0.0373,18.21
344.00,12.4691,3.0959,3.1333,3.1597,3.0802,3.0959,6.2292,9.3889,12.4507,0.1119,18.21
344.50,12.4691,3.0959,3.1333,3.1321,3.1078,3.0959,6.2292,9.3613,12.4691,0.0373,18.21
345.00,12.4507,3.0959,3.1416,3.1238,3.0894,3.0959,6.2375,9.3613,12.4691,0.0373,17.72
345.50,12.4691,3.0959,3.1333,3.1459,3.0940,3.0959,6.2292,9.3751,12.4507,0.0373,17.72
346.00,12.4507,3.0959,3.1416,3.1238,3.0894,3.0959,6.2375,9.3613,12.4691,0.0373,20.67
346.50,12.4507,3.0959,3.1416,3.1238,3.0894,3.0959,6.2375,9.3613,12.4507,0.0373,18.70
347.00,12.4322,3.0959,3.1333,3.1321,3.0710,3.0959,6.2292,9.3613,12.4507,0.1119,16.73
347.50,12.4507,3.0959,3.1333,3.1321,3.0894,3.0959,6.2292,9.3613,12.4322,0.0373,13.78
348.01,12.4507,3.0959,3.1333,3.1459,3.0756,3.0959,6.2292,9.3751,12.4507,0.0373,21.16
348.51,12.4507,3.1008,3.1367,3.1238,3.0894,3.1008,6.2375,9.3613,12.4507,0.0373,17.23
349.01,12.4507,3.0959,3.1416,3.1376,3.0756,3.0959,6.2375,9.3751,12.4507,0.0373,18.70
349.51,12.4507,3.0959,3.1416,3.1376,3.0756,3.0959,6.2375,9.3751,12.4507,0.0373,19.69
350.01,12.4691,3.1008,3.1367,3.1238,3.1078,3.1008,6.2375,9.3613,12.4507,0.0373,16.73
350.51,12.4507,3.0909,3.1382,3.1459,3.0756,3.0909,6.2292,9.3751,12.4691,0.1119,18.70
351.01,12.4507,3.0959,3.1416,3.1376,3.0756,3.0959,6.2375,9.3751,12.4507,0.0373,17.23
351.51,12.4507,3.1205,3.1254,3.1017,3.1032,3.1205,6.2458,9.3475,12.4507,0.0373,18.70
352.01,12.4507,3.0860,3.1515,3.1238,3.0894,3.0860,6.2375,9.3613,12.4507,0.0373,16.73
