Time (s),Pack Voltage (V),Cell 1 Voltage (V),Cell 2 Voltage (V),Cell 3 Voltage (V),Cell 4 Voltage (V),Tap 1S Cumulative Voltage (V),Tap 2S Cumulative Voltage (V),Tap 3S Cumulative Voltage (V),Tap 4S Cumulative Voltage (V),Current (A),Temperature (°C)
267.14,12.3217,3.0663,3.1046,3.1628,2.9881,3.0663,6.1709,9.3337,12.3217,7.7743,17.72
267.63,12.3217,3.0959,3.0750,3.1490,3.0019,3.0959,6.1709,9.3199,12.3217,7.7743,19.20
268.13,12.3217,3.0614,3.1011,3.1573,3.0019,3.0614,6.1626,9.3199,12.3217,7.7743,21.66
268.65,12.3217,3.0614,3.1011,3.1573,3.0019,3.0614,6.1626,9.3199,12.3217,7.7743,19.20
269.14,12.3033,3.0762,3.0781,3.1656,3.0019,3.0762,6.1542,9.3199,12.3217,7.7743,20.67
269.66,12.3217,3.0909,3.0716,3.1435,2.9973,3.0909,6.1626,9.3061,12.3033,7.7743,20.18
270.14,12.3217,3.0811,3.0815,3.1435,3.0157,3.0811,6.1626,9.3061,12.3217,7.7743,17.72
270.63,12.3033,3.0516,3.1110,3.1573,3.0019,3.0516,6.1626,9.3199,12.3217,7.8489,20.18
271.14,12.3217,3.0663,3.0962,3.1435,2.9973,3.0663,6.1626,9.3061,12.3033,7.7743,15.75
271.63,12.3217,3.0614,3.0928,3.1656,3.0019,3.0614,6.1542,9.3199,12.3217,7.6998,18.21
272.13,12.3217,3.0614,3.0928,3.1656,3.0019,3.0614,6.1542,9.3199,12.3217,7.6998,12.80
272.66,12.3033,3.0614,3.1011,3.1435,3.0157,3.0614,6.1626,9.3061,12.3217,7.8489,19.69
273.13,12.3217,3.0860,3.0765,3.1435,2.9973,3.0860,6.1626,9.3061,12.3033,7.7743,17.72
273.63,12.3033,3.0713,3.0830,3.1518,3.0157,3.0713,6.1542,9.3061,12.3217,7.8489,15.75
274.14,12.3217,3.0860,3.0765,3.1159,3.0249,3.0860,6.1626,9.2784,12.3033,7.7743,16.73
274.64,12.3033,3.0663,3.0879,3.1656,3.0019,3.0663,6.1542,9.3199,12.3217,7.7743,19.69
275.14,12.3033,3.0713,3.0830,3.1380,3.0111,3.0713,6.1542,9.2923,12.3033,7.8489,23.13
275.65,12.3033,3.0614,3.0928,3.1518,2.9973,3.0614,6.1542,9.3061,12.3033,7.7743,15.75
276.14,12.3033,3.0663,3.0879,3.1518,2.9973,3.0663,6.1542,9.3061,12.3033,7.8489,19.20
276.63,12.3033,3.0860,3.0765,3.1297,3.0111,3.0860,6.1626,9.2923,12.3033,7.7743,18.70
277.14,12.3033,3.0811,3.0731,3.1518,2.9973,3.0811,6.1542,9.3061,12.3033,7.7743,17.72
277.63,12.3033,3.0565,3.0977,3.1518,2.9973,3.0565,6.1542,9.3061,12.3033,7.6998,20.18
278.13,12.3033,3.0713,3.0830,3.1380,3.0111,3.0713,6.1542,9.2923,12.3033,7.8489,18.70
278.63,12.2849,3.0663,3.0879,3.1380,3.0111,3.0663,6.1542,9.2923,12.3033,7.7743,19.20
279.13,12.2849,3.0713,3.0830,3.1656,2.9650,3.0713,6.1542,9.3199,12.2849,7.8489,16.24
279.64,12.2849,3.0713,3.0830,3.1518,2.9788,3.0713,6.1542,9.3061,12.2849,7.8489,15.26
280.14,12.2849,3.0614,3.0845,3.1602,2.9788,3.0614,6.1459,9.3061,12.2849,7.8489,15.75
280.65,12.3033,3.0663,3.0796,3.1464,2.9927,3.0663,6.1459,9.2923,12.2849,7.7743,18.21
281.14,12.2849,3.0762,3.0697,3.1187,3.0387,3.0762,6.1459,9.2646,12.3033,7.8489,19.69
281.64,12.3033,3.0713,3.0830,3.1518,2.9788,3.0713,6.1542,9.3061,12.2849,7.8489,14.27
282.15,12.2849,3.0713,3.0746,3.1187,3.0387,3.0713,6.1459,9.2646,12.3033,7.8489,17.23
282.64,12.2849,3.0713,3.0746,3.1464,2.9927,3.0713,6.1459,9.2923,12.2849,7.8489,21.16
283.13,12.2849,3.0663,3.0796,3.1325,3.0065,3.0663,6.1459,9.2784,12.2849,7.8489,21.16
283.63,12.2849,3.0663,3.0796,3.1187,3.0203,3.0663,6.1459,9.2646,12.2849,7.7743,15.75
284.13,12.2665,3.0663,3.0796,3.1187,3.0203,3.0663,6.1459,9.2646,12.2849,7.8489,20.67
284.63,12.2665,3.0713,3.0746,3.1325,2.9880,3.0713,6.1459,9.2784,12.2665,7.6998,17.72
285.13,12.3033,3.0663,3.0796,3.1464,2.9742,3.0663,6.1459,9.2923,12.2665,7.7743,20.67
285.63,12.2849,3.0663,3.0712,3.1409,3.0249,3.0663,6.1376,9.2784,12.3033,7.6998,17.72
286.15,12.2849,3.0663,3.0796,3.1187,3.0203,3.0663,6.1459,9.2646,12.2849,7.9235,24.12
286.62,12.2665,3.0663,3.0712,3.1271,3.0203,3.0663,6.1376,9.2646,12.2849,7.8489,19.20
287.14,12.2665,3.0663,3.0712,3.1547,2.9742,3.0663,6.1376,9.2923,12.2665,7.9235,20.67
287.62,12.2665,3.0713,3.0663,3.1409,2.9880,3.0713,6.1376,9.2784,12.2665,7.6998,21.16
288.14,12.2665,3.0663,3.0712,3.1547,2.9742,3.0663,6.1376,9.2923,12.2665,7.7743,23.62
288.64,12.2665,3.0663,3.0712,3.1409,2.9880,3.0663,6.1376,9.2784,12.2665,7.8489,21.16
289.13,12.2665,3.0663,3.0712,3.1271,3.0018,3.0663,6.1376,9.2646,12.2665,7.7743,19.20
289.64,12.2665,3.0614,3.0762,3.1133,3.0157,3.0614,6.1376,9.2508,12.2665,7.8489,17.72
290.14,12.2665,3.0663,3.0629,3.1492,2.9880,3.0663,6.1292,9.2784,12.2665,7.6998,19.20
290.62,12.2665,3.0614,3.0928,3.1242,2.9880,3.0614,6.1542,9.2784,12.2665,7.7743,18.21
291.13,12.2849,3.0663,3.0629,3.1492,2.9880,3.0663,6.1292,9.2784,12.2665,7.7743,19.69
291.64,12.2296,3.0663,3.0712,3.1133,3.0341,3.0663,6.1376,9.2508,12.2849,7.7743,22.64
292.13,12.2481,3.0663,3.0629,3.1216,2.9788,3.0663,6.1292,9.2508,12.2296,7.8489,19.20
292.64,12.2665,3.0663,3.0629,3.1492,2.9696,3.0663,6.1292,9.2784,12.2481,7.8489,16.73
293.14,12.2481,3.0663,3.0712,3.1271,3.0018,3.0663,6.1376,9.2646,12.2665,7.7743,22.15
293.62,12.2665,3.0663,3.0546,3.1161,3.0110,3.0663,6.1209,9.2370,12.2481,7.7743,18.70
294.15,12.2665,3.0319,3.0974,3.1354,3.0018,3.0319,6.1292,9.2646,12.2665,7.7743,20.18
294.64,12.2296,3.0663,3.0712,3.1133,3.0157,3.0663,6.1376,9.2508,12.2665,7.7743,19.69
295.13,12.2481,3.0516,3.0777,3.1492,2.9512,3.0516,6.1292,9.2784,12.2296,7.7743,18.70
295.63,12.2481,3.0713,3.0663,3.1409,2.9696,3.0713,6.1376,9.2784,12.2481,7.6998,19.69
296.13,12.2665,3.0417,3.0792,3.1437,2.9834,3.0417,6.1209,9.2646,12.2481,7.8489,18.70
296.62,12.2296,3.0713,3.0580,3.1354,3.0018,3.0713,6.1292,9.2646,12.2665,7.8489,18.21
297.13,12.2481,3.0270,3.1023,3.1216,2.9788,3.0270,6.1292,9.2508,12.2296,7.7743,19.20
297.63,12.2665,3.0417,3.0792,3.1437,2.9834,3.0417,6.1209,9.2646,12.2481,7.8489,19.20
298.14,12.2481,3.0713,3.0580,3.1354,3.0018,3.0713,6.1292,9.2646,12.2665,7.8489,16.73
298.64,12.2665,3.0860,3.0432,3.1216,2.9972,3.0860,6.1292,9.2508,12.2481,7.7743,16.73
299.15,12.2481,3.0762,3.0531,3.1354,3.0018,3.0762,6.1292,9.2646,12.2665,7.8489,17.23
299.62,12.2481,3.0466,3.0743,3.1299,2.9972,3.0466,6.1209,9.2508,12.2481,7.7743,18.70
300.16,12.2481,3.0663,3.0546,3.1299,2.9972,3.0663,6.1209,9.2508,12.2481,7.7743,16.73
300.64,12.2665,3.0663,3.0546,3.1299,2.9972,3.0663,6.1209,9.2508,12.2481,7.7743,19.20
301.14,12.2296,3.0762,3.0447,3.1161,3.0295,3.0762,6.1209,9.2370,12.2665,7.8489,18.70
301.63,12.2481,3.0614,3.0595,3.1299,2.9788,3.0614,6.1209,9.2508,12.2296,7.7743,20.18
302.13,12.2481,3.0516,3.0777,3.1216,2.9972,3.0516,6.1292,9.2508,12.2481,7.7743,20.18
302.64,12.2296,3.0713,3.0497,3.1161,3.0110,3.0713,6.1209,9.2370,12.2481,7.8489,22.64
303.13,12.2112,3.0614,3.0595,3.1161,2.9926,3.0614,6.1209,9.2370,12.2296,7.9235,23.13
303.63,12.2296,3.0368,3.0841,3.1299,2.9604,3.0368,6.1209,9.2508,12.2112,7.7743,18.21
304.15,12.2296,3.0417,3.0792,3.1161,2.9926,3.0417,6.1209,9.2370,12.2296,7.6998,19.69
304.64,12.2296,3.0466,3.0743,3.1299,2.9788,3.0466,6.1209,9.2508,12.2296,7.7743,19.20
305.13,12.2296,3.0417,3.0792,3.1299,2.9788,3.0417,6.1209,9.2508,12.2296,7.6998,19.20
305.63,12.2296,3.0516,3.0694,3.1299,2.9788,3.0516,6.1209,9.2508,12.2296,7.7743,18.70
306.15,12.2296,3.0663,3.0629,3.1216,2.9788,3.0663,6.1292,9.2508,12.2296,7.8489,18.70
306.65,12.2296,3.0466,3.0576,3.1466,2.9788,3.0466,6.1043,9.2508,12.2296,7.6998,19.20
307.14,12.2296,3.0565,3.0561,3.1244,2.9926,3.0565,6.1126,9.2370,12.2296,7.6998,22.15
307.64,12.2296,3.0565,3.0644,3.1299,2.9788,3.0565,6.1209,9.2508,12.2296,7.8489,18.70
308.13,12.2296,3.0417,3.0709,3.1382,2.9788,3.0417,6.1126,9.2508,12.2296,7.8489,18.21
308.63,12.2296,3.0614,3.0512,3.1244,2.9926,3.0614,6.1126,9.2370,12.2296,7.7743,18.70
309.15,12.2296,3.0614,3.0512,3.1244,2.9926,3.0614,6.1126,9.2370,12.2296,7.8489,18.21
309.63,12.2296,3.0417,3.0709,3.1382,2.9788,3.0417,6.1126,9.2508,12.2296,7.6252,18.21
310.13,12.2112,3.0565,3.0811,3.0995,2.9926,3.0565,6.1376,9.2370,12.2296,7.7743,17.72
310.63,12.2296,3.0417,3.0709,3.1244,2.9742,3.0417,6.1126,9.2370,12.2112,7.8489,21.16
311.15,12.2296,3.0171,3.0955,3.1244,2.9926,3.0171,6.1126,9.2370,12.2296,7.6252,20.18
311.65,12.2112,3.0713,3.0497,3.1161,2.9926,3.0713,6.1209,9.2370,12.2296,7.6998,18.21
312.15,12.2112,3.0762,3.0364,3.1244,2.9742,3.0762,6.1126,9.2370,12.2112,7.8489,18.21
312.65,12.2112,3.0565,3.0644,3.1161,2.9742,3.0565,6.1209,9.2370,12.2112,7.8489,16.73
313.15,12.2112,3.0614,3.0595,3.1161,2.9742,3.0614,6.1209,9.2370,12.2112,7.7743,22.15
313.63,12.2112,3.0516,3.0694,3.1161,2.9742,3.0516,6.1209,9.2370,12.2112,7.8489,20.67
314.13,12.1928,3.0516,3.0610,3.1244,2.9742,3.0516,6.1126,9.2370,12.2112,7.8489,16.24
314.64,12.2112,3.0516,3.0694,3.1023,2.9696,3.0516,6.1209,9.2232,12.1928,7.6998,15.75
315.13,12.2112,3.0516,3.0777,3.0940,2.9880,3.0516,6.1292,9.2232,12.2112,7.7743,18.21
315.62,12.1928,3.0466,3.0576,3.1190,2.9880,3.0466,6.1043,9.2232,12.2112,7.8489,14.77
316.12,12.2296,3.0516,3.0527,3.1190,2.9696,3.0516,6.1043,9.2232,12.1928,7.6998,18.21
316.65,12.2112,3.0466,3.0659,3.1106,3.0064,3.0466,6.1126,9.2232,12.2296,7.7743,20.67
317.14,12.1928,3.0466,3.0576,3.1328,2.9742,3.0466,6.1043,9.2370,12.2112,7.6252,18.21
317.63,12.1928,3.0466,3.0493,3.1273,2.9696,3.0466,6.0959,9.2232,12.1928,7.7743,18.21
318.12,12.2112,3.0516,3.0444,3.1411,2.9558,3.0516,6.0959,9.2370,12.1928,7.6998,18.21
318.63,12.1928,3.0516,3.0360,3.1494,2.9742,3.0516,6.0876,9.2370,12.2112,7.7743,19.69
319.13,12.1928,3.0565,3.0394,3.1273,2.9696,3.0565,6.0959,9.2232,12.1928,7.7743,18.70
319.98,12.1928,3.0516,3.0527,3.1190,2.9696,3.0516,6.1043,9.2232,12.1928,7.7743,17.72
320.23,12.1928,3.0565,3.0478,3.1190,2.9696,3.0565,6.1043,9.2232,12.1928,7.7743,16.73
320.64,12.1928,3.0270,3.0690,3.1135,2.9834,3.0270,6.0959,9.2094,12.1928,7.6998,20.67
321.12,12.1928,3.0270,3.0773,3.1190,2.9696,3.0270,6.1043,9.2232,12.1928,7.7743,18.21
321.63,12.1928,3.0565,3.0478,3.1328,2.9558,3.0565,6.1043,9.2370,12.1928,7.6252,18.70
322.13,12.1928,3.0171,3.0788,3.1135,2.9834,3.0171,6.0959,9.2094,12.1928,7.7743,20.67
322.73,12.1744,3.0368,3.0591,3.1411,2.9558,3.0368,6.0959,9.2370,12.1928,7.6998,15.75
323.15,12.1928,3.0368,3.0758,3.0830,2.9788,3.0368,6.1126,9.1956,12.1744,7.7743,15.75
323.65,12.1928,3.0270,3.0690,3.1135,2.9834,3.0270,6.0959,9.2094,12.1928,7.7743,19.69
324.14,12.1744,3.0466,3.0576,3.1052,2.9834,3.0466,6.1043,9.2094,12.1928,7.7743,15.26
324.64,12.1744,3.0171,3.0788,3.1273,2.9512,3.0171,6.0959,9.2232,12.1744,7.7743,17.23
325.13,12.1928,3.0417,3.0542,3.0997,2.9788,3.0417,6.0959,9.1956,12.1744,7.6998,20.18
325.65,12.1744,3.0466,3.0493,3.1135,2.9834,3.0466,6.0959,9.2094,12.1928,7.8489,21.66
326.13,12.1744,3.0466,3.0493,3.0997,2.9788,3.0466,6.0959,9.1956,12.1744,7.8489,18.21
326.64,12.1744,3.0368,3.0591,3.1135,2.9650,3.0368,6.0959,9.2094,12.1744,7.7743,19.20
327.13,12.1928,3.0417,3.0542,3.1135,2.9650,3.0417,6.0959,9.2094,12.1744,7.7743,26.09
327.62,12.1744,3.0466,3.0493,3.0997,2.9972,3.0466,6.0959,9.1956,12.1928,7.8489,22.15
328.13,12.1744,3.0417,3.0542,3.1273,2.9512,3.0417,6.0959,9.2232,12.1744,7.6998,20.18
328.64,12.1560,3.0417,3.0459,3.1218,2.9650,3.0417,6.0876,9.2094,12.1744,7.6252,19.20
329.14,12.2112,3.0466,3.0493,3.1135,2.9466,3.0466,6.0959,9.2094,12.1560,7.7743,19.20
329.67,12.1744,3.0466,3.0493,3.0859,3.0294,3.0466,6.0959,9.1818,12.2112,7.8489,17.72
330.56,12.1928,3.0417,3.0459,3.1218,2.9650,3.0417,6.0876,9.2094,12.1744,7.6998,20.67
330.71,12.1560,3.0417,3.0459,3.1080,2.9972,3.0417,6.0876,9.1956,12.1928,7.6998,16.73
331.15,12.1744,3.0417,3.0459,3.1080,2.9604,3.0417,6.0876,9.1956,12.1560,7.6998,19.20
331.64,12.1744,3.0417,3.0459,3.1218,2.9650,3.0417,6.0876,9.2094,12.1744,7.6252,19.69
332.13,12.1560,3.0417,3.0459,3.1080,2.9788,3.0417,6.0876,9.1956,12.1744,7.7743,19.20
332.63,12.1744,3.0417,3.0459,3.1218,2.9466,3.0417,6.0876,9.2094,12.1560,7.7743,19.69
333.13,12.1560,3.0417,3.0459,3.1080,2.9788,3.0417,6.0876,9.1956,12.1744,7.6998,18.70
333.62,12.1560,3.0417,3.0459,3.0942,2.9742,3.0417,6.0876,9.1818,12.1560,7.7743,22.64
334.14,12.1560,3.0417,3.0459,3.1356,2.9328,3.0417,6.0876,9.2232,12.1560,7.6998,19.20
334.63,12.1560,3.0417,3.0459,3.1218,2.9466,3.0417,6.0876,9.2094,12.1560,7.7743,18.70
335.15,12.1928,3.0368,3.0425,3.1163,2.9604,3.0368,6.0793,9.1956,12.1560,7.6998,21.66
335.63,12.1744,3.0368,3.0508,3.0942,3.0110,3.0368,6.0876,9.1818,12.1928,7.8489,18.21
336.14,12.1560,3.0368,3.0425,3.1025,2.9926,3.0368,6.0793,9.1818,12.1744,7.7743,23.62
336.62,12.1560,3.0417,3.0542,3.1135,2.9466,3.0417,6.0959,9.2094,12.1560,7.6998,19.20
337.14,12.1560,3.0368,3.0508,3.1080,2.9604,3.0368,6.0876,9.1956,12.1560,7.6252,19.20
337.63,12.1376,3.0319,3.0474,3.1163,2.9604,3.0319,6.0793,9.1956,12.1560,7.7743,20.18
338.12,12.1560,3.0368,3.0425,3.1025,2.9558,3.0368,6.0793,9.1818,12.1376,7.6998,18.21
338.65,12.1376,3.0270,3.0523,3.1025,2.9742,3.0270,6.0793,9.1818,12.1560,7.6998,18.21
339.13,12.1560,3.0368,3.0341,3.1247,2.9420,3.0368,6.0709,9.1956,12.1376,7.7743,17.72
339.63,12.1560,3.0319,3.0474,3.0887,2.9880,3.0319,6.0793,9.1680,12.1560,7.6998,18.70
340.15,12.1376,3.0368,3.0425,3.1025,2.9742,3.0368,6.0793,9.1818,12.1560,7.7743,18.70
340.65,12.1928,3.0368,3.0425,3.1163,2.9420,3.0368,6.0793,9.1956,12.1376,7.6998,18.21
341.15,12.1376,3.0270,3.0523,3.1025,3.0110,3.0270,6.0793,9.1818,12.1928,7.7743,18.21
341.63,12.1376,3.0417,3.0292,3.1247,2.9420,3.0417,6.0709,9.1956,12.1376,7.7743,20.67
342.12,12.1191,3.0171,3.0622,3.1025,2.9558,3.0171,6.0793,9.1818,12.1376,7.6998,19.20
342.63,12.1376,3.0368,3.0341,3.1108,2.9373,3.0368,6.0709,9.1818,12.1191,7.7743,17.72
343.12,12.1376,3.0122,3.0588,3.1247,2.9420,3.0122,6.0709,9.1956,12.1376,7.7743,17.72
343.65,12.1191,3.0417,3.0376,3.1025,2.9558,3.0417,6.0793,9.1818,12.1376,7.6998,18.70
344.15,12.1191,3.0368,3.0341,3.1108,2.9373,3.0368,6.0709,9.1818,12.1191,7.7743,17.72
344.63,12.1191,3.0023,3.0603,3.1054,2.9512,3.0023,6.0626,9.1680,12.1191,7.7743,18.21
345.13,12.1007,3.0270,3.0440,3.1108,2.9373,3.0270,6.0709,9.1818,12.1191,7.7743,16.73
345.63,12.1376,3.0122,3.0588,3.0970,2.9327,3.0122,6.0709,9.1680,12.1007,7.7743,18.21
346.13,12.1191,3.0516,3.0194,3.0970,2.9696,3.0516,6.0709,9.1680,12.1376,7.7743,22.64
346.62,12.1191,3.0171,3.0538,3.1108,2.9373,3.0171,6.0709,9.1818,12.1191,7.7743,18.21
347.14,12.1376,3.0270,3.0440,3.1108,2.9373,3.0270,6.0709,9.1818,12.1191,7.6998,17.23
347.63,12.1191,3.0270,3.0440,3.0832,2.9834,3.0270,6.0709,9.1542,12.1376,7.6998,18.70
348.15,12.1007,3.0417,3.0209,3.1192,2.9373,3.0417,6.0626,9.1818,12.1191,7.8489,17.72
348.65,12.1376,3.0073,3.0637,3.0970,2.9327,3.0073,6.0709,9.1680,12.1007,7.7743,18.21
349.12,12.1191,3.0466,3.0243,3.0970,2.9696,3.0466,6.0709,9.1680,12.1376,7.7743,19.69
349.65,12.1191,3.0220,3.0406,3.1054,2.9512,3.0220,6.0626,9.1680,12.1191,7.8489,17.72
350.15,12.1191,3.0417,3.0292,3.0970,2.9512,3.0417,6.0709,9.1680,12.1191,7.6998,18.70
350.64,12.1191,3.0270,3.0357,3.1054,2.9512,3.0270,6.0626,9.1680,12.1191,7.6998,17.72
351.13,12.1191,3.0417,3.0292,3.0970,2.9512,3.0417,6.0709,9.1680,12.1191,7.8489,19.69
351.63,12.1191,3.0466,3.0160,3.1054,2.9512,3.0466,6.0626,9.1680,12.1191,7.7743,19.20
352.12,12.1191,3.0466,3.0160,3.1054,2.9512,3.0466,6.0626,9.1680,12.1191,7.6998,18.70
352.63,12.1191,3.0023,3.0603,3.1054,2.9512,3.0023,6.0626,9.1680,12.1191,7.7743,17.23
353.13,12.1376,3.0220,3.0323,3.0999,2.9650,3.0220,6.0543,9.1542,12.1191,7.6998,19.20
353.61,12.1191,3.0122,3.0504,3.0916,2.9834,3.0122,6.0626,9.1542,12.1376,7.7743,18.21
354.34,12.1007,3.0220,3.0406,3.0916,2.9650,3.0220,6.0626,9.1542,12.1191,7.7743,21.66
354.62,12.1191,3.0614,3.0012,3.1054,2.9327,3.0614,6.0626,9.1680,12.1007,7.8489,20.67
355.11,12.1191,2.9925,3.0701,3.1054,2.9512,2.9925,6.0626,9.1680,12.1191,7.7743,21.66
355.62,12.1191,3.0171,3.0455,3.0916,2.9650,3.0171,6.0626,9.1542,12.1191,7.7743,19.20
356.15,12.1191,3.0319,3.0224,3.0999,2.9650,3.0319,6.0543,9.1542,12.1191,7.6998,16.73
356.62,12.1007,3.0368,3.0341,3.0832,2.9650,3.0368,6.0709,9.1542,12.1191,7.6998,18.21
357.13,12.0823,3.0023,3.0603,3.0916,2.9465,3.0023,6.0626,9.1542,12.1007,7.6998,20.67
357.63,12.1191,3.0171,3.0372,3.0999,2.9281,3.0171,6.0543,9.1542,12.0823,7.7743,16.73
358.13,12.1007,3.0516,3.0111,3.0916,2.9650,3.0516,6.0626,9.1542,12.1191,7.7743,18.70
358.63,12.1007,2.9925,3.0618,3.0999,2.9465,2.9925,6.0543,9.1542,12.1007,7.7743,22.15
359.13,12.1191,3.0368,3.0175,3.0999,2.9465,3.0368,6.0543,9.1542,12.1007,7.7743,16.73
359.63,12.1007,3.0220,3.0323,3.0999,2.9650,3.0220,6.0543,9.1542,12.1191,7.7743,21.16
360.13,12.1191,3.0073,3.0470,3.0999,2.9465,3.0073,6.0543,9.1542,12.1007,7.6998,22.15
360.63,12.1191,3.0466,3.0160,3.0778,2.9788,3.0466,6.0626,9.1404,12.1191,7.7743,17.72
361.11,12.1007,3.0368,3.0092,3.0944,2.9788,3.0368,6.0460,9.1404,12.1191,7.6998,23.13
361.63,12.1007,3.0466,2.9993,3.1082,2.9465,3.0466,6.0460,9.1542,12.1007,7.7743,19.69
362.13,12.0823,2.9974,3.0485,3.1082,2.9465,2.9974,6.0460,9.1542,12.1007,7.8489,19.69
362.61,12.0823,2.9925,3.0535,3.0944,2.9419,2.9925,6.0460,9.1404,12.0823,7.6998,19.20
363.13,12.0823,3.0319,3.0224,3.0861,2.9419,3.0319,6.0543,9.1404,12.0823,7.6998,17.23
363.62,12.0823,3.0073,3.0387,3.1082,2.9281,3.0073,6.0460,9.1542,12.0823,7.6998,18.70
364.12,12.0823,3.0270,3.0190,3.0944,2.9419,3.0270,6.0460,9.1404,12.0823,7.7743,18.70
364.63,12.1007,3.0270,3.0190,3.0944,2.9419,3.0270,6.0460,9.1404,12.0823,7.6998,20.18
365.11,12.0639,3.0368,3.0092,3.0944,2.9604,3.0368,6.0460,9.1404,12.1007,7.6998,17.72
365.61,12.1007,3.0023,3.0353,3.0889,2.9373,3.0023,6.0376,9.1266,12.0639,7.6998,18.21
366.13,12.0823,3.0417,3.0126,3.0861,2.9604,3.0417,6.0543,9.1404,12.1007,7.6252,21.16
366.63,12.1191,3.0614,2.9846,3.0944,2.9419,3.0614,6.0460,9.1404,12.0823,7.6252,22.64
367.11,12.0823,3.0073,3.0387,3.0944,2.9788,3.0073,6.0460,9.1404,12.1191,7.6998,19.69
367.61,12.1007,3.0073,3.0304,3.1027,2.9419,3.0073,6.0376,9.1404,12.0823,7.6998,20.18
368.13,12.0639,3.0270,3.0190,3.0944,2.9604,3.0270,6.0460,9.1404,12.1007,7.6998,17.72
368.63,12.0639,3.0073,3.0387,3.0944,2.9235,3.0073,6.0460,9.1404,12.0639,7.6998,17.72
369.11,12.0639,3.0073,3.0387,3.0944,2.9235,3.0073,6.0460,9.1404,12.0639,7.6998,21.16
369.62,12.1191,3.0220,3.0239,3.0944,2.9235,3.0220,6.0460,9.1404,12.0639,7.7743,18.70
370.12,12.0639,3.0270,3.0190,3.0944,2.9788,3.0270,6.0460,9.1404,12.1191,7.6998,20.67
370.63,12.0455,3.0368,3.0092,3.0944,2.9235,3.0368,6.0460,9.1404,12.0639,7.6998,17.72
371.12,12.0639,3.0565,2.9895,3.0806,2.9189,3.0565,6.0460,9.1266,12.0455,7.6998,19.69
371.61,12.0639,3.0516,2.9861,3.0889,2.9373,3.0516,6.0376,9.1266,12.0639,7.7743,19.69
372.11,12.0639,3.0171,3.0289,3.0806,2.9373,3.0171,6.0460,9.1266,12.0639,7.7743,19.69
372.78,12.0639,3.0171,3.0122,3.0696,2.9649,3.0171,6.0293,9.0989,12.0639,7.6998,18.21
373.12,12.0639,3.0023,3.0270,3.0834,2.9511,3.0023,6.0293,9.1128,12.0639,7.6998,18.70
373.62,12.0639,3.0319,3.0058,3.0751,2.9511,3.0319,6.0376,9.1128,12.0639,7.6252,21.66
374.13,12.0823,3.0171,3.0205,3.0889,2.9373,3.0171,6.0376,9.1266,12.0639,7.7743,19.20
374.61,12.0639,3.0122,3.0338,3.0806,2.9557,3.0122,6.0460,9.1266,12.0823,7.6998,18.21
375.11,12.0639,3.0122,3.0254,3.1027,2.9235,3.0122,6.0376,9.1404,12.0639,7.7743,19.20
375.62,12.0455,3.0122,3.0338,3.0668,2.9511,3.0122,6.0460,9.1128,12.0639,7.6998,20.18
376.13,12.0455,3.0122,3.0338,3.0668,2.9327,3.0122,6.0460,9.1128,12.0455,7.6998,17.23
376.63,12.0455,3.0073,3.0220,3.0973,2.9189,3.0073,6.0293,9.1266,12.0455,7.7743,17.72
377.11,12.0455,3.0171,3.0122,3.0973,2.9189,3.0171,6.0293,9.1266,12.0455,7.6998,18.70
377.63,12.0455,2.9827,3.0467,3.0973,2.9189,2.9827,6.0293,9.1266,12.0455,7.6998,21.16
378.12,12.0823,3.0122,3.0171,3.0973,2.9189,3.0122,6.0293,9.1266,12.0455,7.6998,22.64
378.63,12.0455,3.0122,3.0171,3.0834,2.9695,3.0122,6.0293,9.1128,12.0823,7.6998,22.64
379.11,12.0639,3.0122,3.0171,3.0558,2.9603,3.0122,6.0293,9.0851,12.0455,7.6998,20.18
379.63,12.0823,3.0122,3.0088,3.0780,2.9649,3.0122,6.0210,9.0989,12.0639,7.6998,17.72
380.13,12.0455,3.0073,3.0304,3.0751,2.9695,3.0073,6.0376,9.1128,12.0823,7.6998,17.23
380.63,12.0455,3.0073,3.0220,3.1111,2.9051,3.0073,6.0293,9.1404,12.0455,7.7743,18.70
381.12,12.0455,3.0122,3.0088,3.0918,2.9327,3.0122,6.0210,9.1128,12.0455,7.6252,18.21
381.63,12.0455,3.0122,3.0088,3.0918,2.9327,3.0122,6.0210,9.1128,12.0455,7.6252,17.72
382.11,12.0455,3.0073,3.0220,3.0973,2.9189,3.0073,6.0293,9.1266,12.0455,7.7743,17.23
382.61,12.0270,3.0122,3.0171,3.1111,2.9051,3.0122,6.0293,9.1404,12.0455,7.7743,18.21
383.13,12.0270,3.0220,3.0073,3.0834,2.9143,3.0220,6.0293,9.1128,12.0270,7.7743,17.72
383.63,12.0455,3.0073,3.0220,3.0973,2.9005,3.0073,6.0293,9.1266,12.0270,7.6998,19.20
384.11,12.0455,3.0073,3.0304,3.0613,2.9465,3.0073,6.0376,9.0989,12.0455,7.6998,17.72
384.63,12.0270,3.0171,3.0205,3.0751,2.9327,3.0171,6.0376,9.1128,12.0455,7.7743,17.72
385.13,12.0455,3.0073,3.0220,3.0834,2.9143,3.0073,6.0293,9.1128,12.0270,7.7743,21.16
385.61,12.0455,3.0073,3.0137,3.0780,2.9465,3.0073,6.0210,9.0989,12.0455,7.6998,22.64
